Date,Customer_ID,Product_Category,Purchase_Amount,Payment_Method,Period
2023-12-24,C4317,Electronics,129.81,Credit Card,Current
2023-12-24,C4658,Clothing,80.05,PayPal,Current
2023-12-24,C3579,Clothing,140.51,Debit Card,Current
2023-12-24,C2430,Home & Garden,17.78,PayPal,Current
2023-12-24,C1098,Groceries,96.84,PayPal,Current
2023-12-24,C1181,Electronics,108.69,Credit Card,Current
2023-12-24,C3087,Electronics,55.8,Credit Card,Current
2023-12-25,C4523,Electronics,300.71,PayPal,Current
2023-12-25,C1825,Clothing,86.6,Debit Card,Current
2023-12-25,C3427,Clothing,81.87,Debit Card,Current
2023-12-25,C4555,Electronics,138.08,PayPal,Current
2023-12-26,C2484,Clothing,105.65,Cash,Current
2023-12-26,C3868,Electronics,51.2,Cash,Current
2023-12-26,C1452,Home & Garden,246.68,Credit Card,Current
2023-12-26,C4476,Electronics,635.57,Cash,Current
2023-12-26,C4677,Electronics,64.03,Credit Card,Current
2023-12-26,C2998,Groceries,140.53,Debit Card,Current
2023-12-26,C4539,Electronics,129.42,PayPal,Current
2023-12-26,C2070,Electronics,18.13,PayPal,Current
2023-12-26,C2545,Electronics,275.01,Cash,Current
2023-12-27,C3879,Electronics,56.35,Credit Card,Current
2023-12-27,C1838,Clothing,102.93,PayPal,Current
2023-12-27,C4826,Clothing,284.66,Debit Card,Current
2023-12-27,C1324,Groceries,112.66,Credit Card,Current
2023-12-27,C4945,Electronics,289.0,Debit Card,Current
2023-12-27,C2471,Electronics,135.07,Credit Card,Current
2023-12-27,C3500,Electronics,233.51,Credit Card,Current
